wavenumber_cm1,absorbance
1701.0000,0.587748
1702.0000,0.531449
1703.0000,0.472833
1704.0000,0.415803
1705.0000,0.363835
1706.0000,0.322102
1707.0000,0.296112
1708.0000,0.268787
1709.0000,0.243339
1710.0000,0.220261
1711.0000,0.200085
1712.0000,0.184731
1713.0000,0.168904
1714.0000,0.151561
1715.0000,0.133703
1716.0000,0.116997
1717.0000,0.101747
1718.0000,0.087602
1719.0000,0.072707
1720.0000,0.059820
1721.0000,0.050260
1722.0000,0.044805
1723.0000,0.038148
1724.0000,0.031652
1725.0000,0.025982
1726.0000,0.021286
1727.0000,0.017315
1728.0000,0.013597
1729.0000,0.010437
1730.0000,0.007877
1731.0000,0.006179
1732.0000,0.005302
1733.0000,0.004788
1734.0000,0.004677
1735.0000,0.005053
1736.0000,0.005759
1737.0000,0.006699
1738.0000,0.007726
1739.0000,0.008772
1740.0000,0.009751
1741.0000,0.010543
1742.0000,0.011072
1743.0000,0.011291
1744.0000,0.011145
1745.0000,0.010653
1746.0000,0.009819
1747.0000,0.008724
1748.0000,0.007552
1749.0000,0.006322
1750.0000,0.005195
1751.0000,0.004275
1752.0000,0.003672
1753.0000,0.003364
1754.0000,0.003295
1755.0000,0.003452
1756.0000,0.003769
1757.0000,0.004159
1758.0000,0.004572
1759.0000,0.004978
1760.0000,0.005444
1761.0000,0.005999
